"Var1"	"Var2"	"passage"	"total_unique"	"shared"	"pct_shared"	"expected_pct_shared"	"p.val"	"CI_lower"	"CI_upper"
"165"	"MT-2_2"	"MT-2_1"	110	4	0	0	0.0004995004995005	0.964329390446898	-0.000193251401533228	0.00119225240053423
"166"	"MT-2_2"	"MT-2_2"	110	2	2	1	0.0144855144855145	0	0.00928145668712126	0.0196895722839077
"167"	"MT-2_2"	"MT-4_1"	110	2	0	0	0	NA	NA	NA
"168"	"MT-2_2"	"MT-4_2"	110	2	0	0	0	NA	NA	NA
"169"	"MT-4_1"	"MT-2_1"	110	2	0	0	0	NA	NA	NA
"170"	"MT-4_1"	"MT-2_2"	110	2	0	0	0	NA	NA	NA
"171"	"MT-4_1"	"MT-4_1"	110	0	0	NA	NA	NA	NA	NA
"172"	"MT-4_1"	"MT-4_2"	110	0	0	NA	NA	NA	NA	NA
"173"	"MT-4_2"	"MT-2_1"	110	2	0	0	0	NA	NA	NA
"174"	"MT-4_2"	"MT-2_2"	110	2	0	0	0	NA	NA	NA
"175"	"MT-4_2"	"MT-4_1"	110	0	0	NA	NA	NA	NA	NA
"176"	"MT-4_2"	"MT-4_2"	110	0	0	NA	NA	NA	NA	NA
"177"	"MT-2_1"	"MT-2_1"	120	3	3	1	0.026973026973027	0	0.021036678577393	0.032909375368661
"178"	"MT-2_1"	"MT-2_2"	120	5	0	0	0.000799200799200799	0.949520457987501	1.62264290685184e-05	0.00158217516933308
"179"	"MT-2_1"	"MT-4_1"	120	3	0	0	0	NA	NA	NA
"180"	"MT-2_1"	"MT-4_2"	120	3	0	0	0	NA	NA	NA
"181"	"MT-2_2"	"MT-2_1"	120	5	0	0	0.000999000999000999	0.943543301911741	0.000124048164029934	0.00187395383397206
"182"	"MT-2_2"	"MT-2_2"	120	2	2	1	0.0204795204795205	0	0.0141755997247279	0.0267834412343131
"183"	"MT-2_2"	"MT-4_1"	120	2	0	0	0	NA	NA	NA
"184"	"MT-2_2"	"MT-4_2"	120	2	0	0	0	NA	NA	NA
"185"	"MT-4_1"	"MT-2_1"	120	3	0	0	0	NA	NA	NA
"186"	"MT-4_1"	"MT-2_2"	120	2	0	0	0	NA	NA	NA
"187"	"MT-4_1"	"MT-4_1"	120	0	0	NA	NA	NA	NA	NA
"188"	"MT-4_1"	"MT-4_2"	120	0	0	NA	NA	NA	NA	NA
"189"	"MT-4_2"	"MT-2_1"	120	3	0	0	0	NA	NA	NA
"190"	"MT-4_2"	"MT-2_2"	120	2	0	0	0	NA	NA	NA
"191"	"MT-4_2"	"MT-4_1"	120	0	0	NA	NA	NA	NA	NA
"192"	"MT-4_2"	"MT-4_2"	120	0	0	NA	NA	NA	NA	NA
"193"	"MT-2_1"	"MT-2_1"	130	5	5	1	0.0313686313686314	0	0.02668799577518	0.0360492669620828
"194"	"MT-2_1"	"MT-2_2"	130	8	1	0.125	0.00561938061938062	4.08781772121003e-06	0.00401212411619517	0.00722663712256606
"195"	"MT-2_1"	"MT-4_1"	130	5	0	0	0	NA	NA	NA
"196"	"MT-2_1"	"MT-4_2"	130	5	0	0	0	NA	NA	NA
"197"	"MT-2_2"	"MT-2_1"	130	8	1	0.125	0.00324675324675325	9.31857480068743e-10	0.00201296971109535	0.00448053678241114
"198"	"MT-2_2"	"MT-2_2"	130	4	4	1	0.0232267732267732	0	0.0185657177728557	0.0278878286806907
"199"	"MT-2_2"	"MT-4_1"	130	4	0	0	0	NA	NA	NA
"200"	"MT-2_2"	"MT-4_2"	130	4	0	0	0	NA	NA	NA
"201"	"MT-4_1"	"MT-2_1"	130	5	0	0	0	NA	NA	NA
"202"	"MT-4_1"	"MT-2_2"	130	4	0	0	0	NA	NA	NA
"203"	"MT-4_1"	"MT-4_1"	130	0	0	NA	NA	NA	NA	NA
"204"	"MT-4_1"	"MT-4_2"	130	0	0	NA	NA	NA	NA	NA
"205"	"MT-4_2"	"MT-2_1"	130	5	0	0	0	NA	NA	NA
"206"	"MT-4_2"	"MT-2_2"	130	4	0	0	0	NA	NA	NA
"207"	"MT-4_2"	"MT-4_1"	130	0	0	NA	NA	NA	NA	NA
"208"	"MT-4_2"	"MT-4_2"	130	0	0	NA	NA	NA	NA	NA
"209"	"MT-2_1"	"MT-2_1"	140	6	6	1	0.0356310356310356	0	0.0309136866192413	0.04034838464283
"210"	"MT-2_1"	"MT-2_2"	140	9	1	0.111111111111111	0.00555000555000555	1.30650032978963e-05	0.00404799588645822	0.00705201521355288
"211"	"MT-2_1"	"MT-4_1"	140	6	0	0	0	NA	NA	NA
"212"	"MT-2_1"	"MT-4_2"	140	6	0	0	0	NA	NA	NA
"213"	"MT-2_2"	"MT-2_1"	140	9	1	0.111111111111111	0.004995004995005	6.69142289200231e-06	0.00353346784811521	0.00645654214189478
"214"	"MT-2_2"	"MT-2_2"	140	4	4	1	0.025974025974026	0	0.0210414233186821	0.0309066286293699
"215"	"MT-2_2"	"MT-4_1"	140	4	0	0	0	NA	NA	NA
"216"	"MT-2_2"	"MT-4_2"	140	4	0	0	0	NA	NA	NA
"217"	"MT-4_1"	"MT-2_1"	140	6	0	0	0	NA	NA	NA
"218"	"MT-4_1"	"MT-2_2"	140	4	0	0	0	NA	NA	NA
"219"	"MT-4_1"	"MT-4_1"	140	0	0	NA	NA	NA	NA	NA
"220"	"MT-4_1"	"MT-4_2"	140	0	0	NA	NA	NA	NA	NA
"221"	"MT-4_2"	"MT-2_1"	140	6	0	0	0	NA	NA	NA
"222"	"MT-4_2"	"MT-2_2"	140	4	0	0	0	NA	NA	NA
"223"	"MT-4_2"	"MT-4_1"	140	0	0	NA	NA	NA	NA	NA
"224"	"MT-4_2"	"MT-4_2"	140	0	0	NA	NA	NA	NA	NA
"225"	"MT-2_1"	"MT-2_1"	150	8	8	1	0.0453296703296703	0	0.040962049528829	0.0496972911305116
"226"	"MT-2_1"	"MT-2_2"	150	12	1	0.0833333333333333	0.00549450549450549	0.000213565130088078	0.00419053024341253	0.00679848074559846
"227"	"MT-2_1"	"MT-4_1"	150	9	0	0	0.000555000555000555	0.943543301911741	6.89156466832965e-05	0.00104108546331781
"228"	"MT-2_1"	"MT-4_2"	150	8	0	0	0	NA	NA	NA
"229"	"MT-2_2"	"MT-2_1"	150	12	1	0.0833333333333333	0.00557775557775558	0.000190112284355504	0.00428543705517727	0.00687007410033388
"230"	"MT-2_2"	"MT-2_2"	150	5	5	1	0.0291708291708292	0	0.0246519457711406	0.0336897125705177
"231"	"MT-2_2"	"MT-4_1"	150	6	0	0	0	NA	NA	NA
"232"	"MT-2_2"	"MT-4_2"	150	5	0	0	0	NA	NA	NA
"233"	"MT-4_1"	"MT-2_1"	150	9	0	0	0.000222000222000222	0.964329390446898	-8.58895117925458e-05	0.00052988995579299
"234"	"MT-4_1"	"MT-2_2"	150	6	0	0	0	NA	NA	NA
"235"	"MT-4_1"	"MT-4_1"	150	1	1	1	0.031968031968032	3.79595681554434e-08	0.0210516970059092	0.0428843669301547
"236"	"MT-4_1"	"MT-4_2"	150	1	0	0	0	NA	NA	NA
"237"	"MT-4_2"	"MT-2_1"	150	8	0	0	0	NA	NA	NA
"238"	"MT-4_2"	"MT-2_2"	150	5	0	0	0	NA	NA	NA
"239"	"MT-4_2"	"MT-4_1"	150	1	0	0	0	NA	NA	NA
"240"	"MT-4_2"	"MT-4_2"	150	0	0	NA	NA	NA	NA	NA
"241"	"MT-2_1"	"MT-2_1"	160	9	9	1	0.050949050949051	0	0.0465767167891008	0.0553213851090011
"242"	"MT-2_1"	"MT-2_2"	160	13	1	0.0769230769230769	0.00407285022669638	3.39244585052523e-05	0.0029828586385308	0.00516284181486196
"243"	"MT-2_1"	"MT-4_1"	160	9	0	0	0	NA	NA	NA
"244"	"MT-2_1"	"MT-4_2"	160	10	0	0	0.001998001998002	0.886516870123634	0.00112966265796455	0.00286634133803945
"245"	"MT-2_2"	"MT-2_1"	160	13	1	0.0769230769230769	0.00422654268808115	4.7480100443309e-05	0.00311807727913291	0.00533500809702939
"246"	"MT-2_2"	"MT-2_2"	160	5	5	1	0.0271728271728272	0	0.0225393278939223	0.0318063264517321
"247"	"MT-2_2"	"MT-4_1"	160	5	0	0	0	NA	NA	NA
"248"	"MT-2_2"	"MT-4_2"	160	6	0	0	0.00183150183150183	0.916092860292629	0.000753293545333476	0.00290971011767019
"249"	"MT-4_1"	"MT-2_1"	160	9	0	0	0	NA	NA	NA
"250"	"MT-4_1"	"MT-2_2"	160	5	0	0	0	NA	NA	NA
"251"	"MT-4_1"	"MT-4_1"	160	0	0	NA	NA	NA	NA	NA
"252"	"MT-4_1"	"MT-4_2"	160	1	0	0	0	NA	NA	NA
"253"	"MT-4_2"	"MT-2_1"	160	10	0	0	0.0013986013986014	0.905244646202314	0.000669878242848477	0.00212732455435432
"254"	"MT-4_2"	"MT-2_2"	160	6	0	0	0.0014985014985015	0.92415397961619	0.000522240777882187	0.00247476221912081
"255"	"MT-4_2"	"MT-4_1"	160	1	0	0	0	NA	NA	NA
"256"	"MT-4_2"	"MT-4_2"	160	1	1	1	0.012987012987013	0	0.00596130453032646	0.0200127214436995
"257"	"MT-2_1"	"MT-2_1"	170	11	11	1	0.0573971483062392	0	0.0532423087643108	0.0615519878481677
"258"	"MT-2_1"	"MT-2_2"	170	14	2	0.142857142857143	0.00549450549450549	4.30389057726188e-12	0.00426454499752669	0.0067244659914843
"259"	"MT-2_1"	"MT-4_1"	170	12	0	0	0.000333000333000333	0.949520457987501	6.76101211188266e-06	0.000659239653888783
"260"	"MT-2_1"	"MT-4_2"	170	11	0	0	0	NA	NA	NA
"261"	"MT-2_2"	"MT-2_1"	170	14	2	0.142857142857143	0.00478093335236192	6.61692922676593e-14	0.00363834351186117	0.00592352319286268
"262"	"MT-2_2"	"MT-2_2"	170	5	5	1	0.0281718281718282	0	0.0236796940564691	0.0326639622871872
"263"	"MT-2_2"	"MT-4_1"	170	6	0	0	0	NA	NA	NA
"264"	"MT-2_2"	"MT-4_2"	170	5	0	0	0	NA	NA	NA
"265"	"MT-4_1"	"MT-2_1"	170	12	0	0	0.000832500832500833	0.920024490104897	0.000318225662031591	0.00134677600297007
"266"	"MT-4_1"	"MT-2_2"	170	6	0	0	0.000166500166500167	0.97478547928032	-0.000160229617187214	0.000493229950187547
"267"	"MT-4_1"	"MT-4_1"	170	1	1	1	0.032967032967033	6.18669144802908e-08	0.0218871640037718	0.0440469019302941
"268"	"MT-4_1"	"MT-4_2"	170	1	0	0	0	NA	NA	NA
"269"	"MT-4_2"	"MT-2_1"	170	11	0	0	0	NA	NA	NA
"270"	"MT-4_2"	"MT-2_2"	170	5	0	0	0	NA	NA	NA
"271"	"MT-4_2"	"MT-4_1"	170	1	0	0	0	NA	NA	NA
"272"	"MT-4_2"	"MT-4_2"	170	0	0	NA	NA	NA	NA	NA
"273"	"MT-2_1"	"MT-2_1"	180	12	12	1	0.0624375624375624	0	0.0583153964800176	0.0665597283951072
"274"	"MT-2_1"	"MT-2_2"	180	16	2	0.125	0.00799200799200799	6.20935429740399e-08	0.00665121608268014	0.00933279990133585
"275"	"MT-2_1"	"MT-4_1"	180	13	0	0	0.000307384922769538	0.949520457987501	6.24093425712246e-06	0.000608528911281954
"276"	"MT-2_1"	"MT-4_2"	180	12	0	0	0	NA	NA	NA
"277"	"MT-2_2"	"MT-2_1"	180	16	2	0.125	0.00905344655344655	2.67057834513196e-07	0.00765578495457033	0.0104511081523228
"278"	"MT-2_2"	"MT-2_2"	180	6	6	1	0.0256410256410256	0	0.0215280439804211	0.0297540073016302
"279"	"MT-2_2"	"MT-4_1"	180	7	0	0	0.000142714428428714	0.97478547928032	-0.000137339671874755	0.000422768528732183
"280"	"MT-2_2"	"MT-4_2"	180	6	0	0	0	NA	NA	NA
"281"	"MT-4_1"	"MT-2_1"	180	13	0	0	0.000537923614846692	0.933154855991309	0.000140147377350899	0.000935699852342484
"282"	"MT-4_1"	"MT-2_2"	180	7	0	0	0.000142714428428714	0.97478547928032	-0.000137339671874755	0.000422768528732183
"283"	"MT-4_1"	"MT-4_1"	180	1	1	1	0.025974025974026	9.31857480068743e-10	0.0161037576887628	0.0358442942592892
"284"	"MT-4_1"	"MT-4_2"	180	1	0	0	0	NA	NA	NA
"285"	"MT-4_2"	"MT-2_1"	180	12	0	0	0	NA	NA	NA
"286"	"MT-4_2"	"MT-2_2"	180	6	0	0	0	NA	NA	NA
"287"	"MT-4_2"	"MT-4_1"	180	1	0	0	0	NA	NA	NA
"288"	"MT-4_2"	"MT-4_2"	180	0	0	NA	NA	NA	NA	NA
"289"	"MT-2_1"	"MT-2_1"	190	12	12	1	0.0587745587745588	0	0.0546072744015898	0.0629418431475277
"290"	"MT-2_1"	"MT-2_2"	190	18	2	0.111111111111111	0.0086025086025086	1.26210086492939e-06	0.0072904083644195	0.0099146088405977
