project,organism,organism_subtype,sample_source,full_sample_name,virus_line_no,cell_line_no,exp_no,transfer_no,ngs_date,ngs_instrument,ngs_technology,sample_set_no,sample_date,amplicon,forward_name,reverse_name,extra_base_uuid,base_uuid,used,paired_sample,included
HIV_passaging,HIV-1,B,virus passaging supernatant,19MT2EXPIVVP450combinedseq08122022,19,2,IV,450,08.12.2022,Illumina MiSeq 2,2x250bp,12,15.11.2021,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/19MT2EXPIVVP450seq08122022_S29_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/19MT2EXPIVVP450seq08122022_S29_L001_R2_001.fastq.gz,28eae5ce-4c18-4354-931e-a0b9e38b43c2,7cf6f258-3f2d-4b70-8c40-4a71d97703f0,T/2,19MT2EXPIVVP450seq22072022,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,19MT2EXPIVVP460combinedseq08122022,19,2,IV,460,08.12.2022,Illumina MiSeq 2,2x250bp,13,20.12.2021,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/19MT2EXPIVVP460seq08122022_S30_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/19MT2EXPIVVP460seq08122022_S30_L001_R2_001.fastq.gz,9dbbd7e0-81d1-4a55-a363-c8c6b8eaf083,b73b2e3b-4f97-45f2-876e-feddc663e91d,T/2,19MT2EXPIVVP460seq22072022,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,19MT2EXPIVVP470combinedseq08122022,19,2,IV,470,08.12.2022,Illumina MiSeq 2,2x250bp,14,24.01.2022,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/19MT2EXPIVVP470seq08122022_S31_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/19MT2EXPIVVP470seq08122022_S31_L001_R2_001.fastq.gz,5feaa182-310f-44fa-9789-06d3cf6b0fcb,4e459b7b-9c26-4260-8177-0845fb701f65,T/2,19MT2EXPIVVP470seq22072022,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,19MT2EXPIVVP480combinedseq08122022,19,2,IV,480,08.12.2022,Illumina MiSeq 2,2x250bp,15,20.02.2022,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/19MT2EXPIVVP480seq08122022_S32_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/19MT2EXPIVVP480seq08122022_S32_L001_R2_001.fastq.gz,f000098f-8ed7-49b3-8c29-332a18462fe8,e8ceba4f-4d84-49c4-8918-a8097ff5d22c,T/2,19MT2EXPIVVP480seq22072022,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,19MT2EXPIVVP490seq09092022,19,2,IV,490,09.09.2022,Illumina MiSeq 2,2x250bp,1,04.04.2022,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220909_VPIII_IV_490_510_Cultures13_20/19MT2EXPIVVP490seq09092022_S19_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220909_VPIII_IV_490_510_Cultures13_20/19MT2EXPIVVP490seq09092022_S19_L001_R2_001.fastq.gz,d6a75bc0-8e06-4123-b3d1-1c9299109dff,a6282933-2c28-4f22-9027-993c00892d17,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,19MT2EXPIVVP500seq09092022,19,2,IV,500,09.09.2022,Illumina MiSeq 2,2x250bp,2,16.05.2022,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220909_VPIII_IV_490_510_Cultures13_20/19MT2EXPIVVP500seq09092022_S20_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220909_VPIII_IV_490_510_Cultures13_20/19MT2EXPIVVP500seq09092022_S20_L001_R2_001.fastq.gz,2a20725c-6457-49a8-94ff-a4d0beee3ebe,9d2ae8c8-6a2a-4545-86f0-9ca719962d98,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,19MT2EXPIVVP510seq09092022,19,2,IV,510,09.09.2022,Illumina MiSeq 2,2x250bp,3,20.06.2022,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220909_VPIII_IV_490_510_Cultures13_20/19MT2EXPIVVP510seq09092022_S21_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220909_VPIII_IV_490_510_Cultures13_20/19MT2EXPIVVP510seq09092022_S21_L001_R2_001.fastq.gz,973cd13f-95e3-4886-a7ad-a3b1526e0ce1,1f0e1e25-3c2c-4420-a53c-552e9f06b6cc,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,19MT2EXPIVVP520seq02052024,19,2,IV,520,02.05.2024,Illumina MiSeq 2,2x250bp,1,25.07.2022,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/19MT2EXP4VP520seq02052024_S15_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/19MT2EXP4VP520seq02052024_S15_L001_R2_001.fastq.gz,8c0e91a7-166e-4ef3-99f9-65fefdfb29fb,4d83509f-2884-41db-8001-a3e5e67b8f40,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,19MT2EXPIVVP530seq02052024,19,2,IV,530,02.05.2024,Illumina MiSeq 2,2x250bp,2,29.08.2022,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/19MT2EXP4VP530seq02052024_S16_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/19MT2EXP4VP530seq02052024_S16_L001_R2_001.fastq.gz,caabe820-a010-48ab-99c0-312d98015261,62b4261b-dec0-4ab1-8b9c-605f09aee129,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,19MT2EXPIVVP540seq02052024,19,2,IV,540,02.05.2024,Illumina MiSeq 2,2x250bp,3,03.10.2022,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/19MT2EXP4VP540seq02052024_S17_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/19MT2EXP4VP540seq02052024_S17_L001_R2_001.fastq.gz,3774b6c2-8d00-4e3d-8491-07c918976cee,6649dc3e-5075-446c-b74d-7630923838fe,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,19MT2EXPIVVP550seq02052024,19,2,IV,550,02.05.2024,Illumina MiSeq 2,2x250bp,4,07.11.2022,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/19MT2EXP4VP550seq02052024_S18_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/19MT2EXP4VP550seq02052024_S18_L001_R2_001.fastq.gz,6e2b4cbc-b132-44ad-b550-fc0e6aa82b5e,f8ba4fa5-e49d-48f1-ba33-7c7ed3c341d2,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,19MT2EXPIVVP560seq02052024,19,2,IV,560,02.05.2024,Illumina MiSeq 2,2x250bp,5,16.01.2023,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/19MT2EXP4VP560seq02052024_S19_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/19MT2EXP4VP560seq02052024_S19_L001_R2_001.fastq.gz,5d015d8c-3e49-4661-8f3d-9ad0d9f7303b,4172b3fd-67db-4773-b068-5f126b588466,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,19MT2EXPIVVP570seq02052024,19,2,IV,570,02.05.2024,Illumina MiSeq 2,2x250bp,6,20.02.2023,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/19MT2EXP4VP570seq02052024_S20_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\240502_VPIII_17_20_p520_570/19MT2EXP4VP570seq02052024_S20_L001_R2_001.fastq.gz,18447f42-2a70-49e2-9f01-80c1c2cb6273,2aff73cb-e767-40fb-be0f-7862549a0770,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP10seq22072022,20,4,IV,10,22.07.2022,Illumina MiSeq 2,2x250bp,7,13.02.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/20MT4EXPIVVP10seq22072022_S31_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/20MT4EXPIVVP10seq22072022_S31_L001_R2_001.fastq.gz,db7c6326-fc67-4ff5-bb8e-175868e65e43,a8b4ee01-626b-4351-a860-58e7f63bec68,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP20seq14122017,20,2,IV,20,14.12.2017,Illumina MiSeq 2,2x250bp,2,20.03.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\20MT2EXP4VP20seq14122017_S20_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\20MT2EXP4VP20seq14122017_S20_L001_R2_001.fastq.gz,4bec6d3d-7064-4bca-97da-4f999d17060f,4e3c7bc4-4933-4511-961c-e07555353e3d,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP30seq14122017,20,2,IV,30,14.12.2017,Illumina MiSeq 2,2x250bp,3,24.04.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\20MT2EXP4VP30seq14122017_S21_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\20MT2EXP4VP30seq14122017_S21_L001_R2_001.fastq.gz,6302a083-aff3-4560-916c-151aedf52e36,cabd21ad-7bee-4015-8803-06f4800a0597,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP40seq14122017,20,2,IV,40,14.12.2017,Illumina MiSeq 2,2x250bp,4,29.05.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\20MT2EXP4VP40seq14122017_S22_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\20MT2EXP4VP40seq14122017_S22_L001_R2_001.fastq.gz,a1dc76f3-cc39-45ae-98d1-0b81b47798c4,4ea93e3d-800b-4337-ae16-398153320196,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP50seq14122017,20,2,IV,50,14.12.2017,Illumina MiSeq 2,2x250bp,5,03.07.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\20MT2EXP4VP50seq14122017_S23_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\20MT2EXP4VP50seq14122017_S23_L001_R2_001.fastq.gz,a03f82cd-1915-4e89-af19-1bd1cb0d2ab8,dcaee108-3b9d-47c5-838e-a545e0d47750,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP60seq14122017,20,2,IV,60,14.12.2017,Illumina MiSeq 2,2x250bp,6,28.08.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\20MT2EXP4VP60seq14122017_S24_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20171214_VPIV10_60_Samples17_20\20MT2EXP4VP60seq14122017_S24_L001_R2_001.fastq.gz,26f2082a-85e8-4942-ba71-4e4517112e05,1cc5f44f-4667-4c62-9fd2-78acb2e16ea2,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP70seq15062018,20,2,IV,70,15.06.2018,Illumina MiSeq 2,2x250bp,1,02.10.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/20MT2EXP4VP70seq15062018_S19_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/20MT2EXP4VP70seq15062018_S19_L001_R2_001.fastq.gz,f89303b5-2234-4fac-b5d8-5bb1ea3b1666,c36ef6f1-454d-4e74-b8ae-faf5e9c1ca88,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP80seq15062018,20,2,IV,80,15.06.2018,Illumina MiSeq 2,2x250bp,2,06.11.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/20MT2EXP4VP80seq15062018_S20_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/20MT2EXP4VP80seq15062018_S20_L001_R2_001.fastq.gz,dae3ec13-6aea-4624-aac8-d318d2402d3c,c4222c40-8431-45cf-aa43-acf7d194739e,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP90seq15062018,20,2,IV,90,15.06.2018,Illumina MiSeq 2,2x250bp,3,11.12.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/20MT2EXP4VP90seq15062018_S21_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/20MT2EXP4VP90seq15062018_S21_L001_R2_001.fastq.gz,5f724f80-fe24-481d-9132-3f3ec37e2b91,f5350eea-c74e-4927-a51e-6a4ebe5022bf,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP100seq15062018,20,2,IV,100,15.06.2018,Illumina MiSeq 2,2x250bp,4,05.02.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/20MT2EXP4VP100seq15062018_S22_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/20MT2EXP4VP100seq15062018_S22_L001_R2_001.fastq.gz,729287ee-9d6e-4fb4-964c-9e02ce96d2c3,ce4b3a13-a0f9-47ac-8b71-623a6039d301,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP110seq15062018,20,2,IV,110,15.06.2018,Illumina MiSeq 2,2x250bp,5,12.03.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/20MT2EXP4VP110seq15062018_S23_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/20MT2EXP4VP110seq15062018_S23_L001_R2_001.fastq.gz,93efec93-e119-4d69-963a-b81d1c34590d,51ff8f91-e973-4beb-94dc-f64190c07bf3,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP120seq15062018,20,2,IV,120,15.06.2018,Illumina MiSeq 2,2x250bp,6,16.04.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/20MT2EXP4VP120seq15062018_S24_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180615_VPIV_70_120_Sample17_20_rep_VPIII_90/20MT2EXP4VP120seq15062018_S24_L001_R2_001.fastq.gz,6611cd44-2dc0-42c9-8c49-ec7ec2ef1ab1,65b2352f-23b4-4254-8ab4-5bac410aec4e,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP130seq09052019,20,2,IV,130,09.05.2019,Illumina MiSeq 2,2x250bp,1,22.05.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\20MT2EXP4VP130seq09052019_S19_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\20MT2EXP4VP130seq09052019_S19_L001_R2_001.fastq.gz,33b59103-dda8-4ef2-8d08-5c54091339d8,2685fca1-7cdf-4c66-9e91-8805da90be44,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP140seq09052019,20,2,IV,140,09.05.2019,Illumina MiSeq 2,2x250bp,2,25.06.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\20MT2EXP4VP140seq09052019_S20_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\20MT2EXP4VP140seq09052019_S20_L001_R2_001.fastq.gz,33cbddc4-eb4e-459d-96fa-2230ccf44334,21c75ddd-baf3-4053-953e-57ef0493811d,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP150seq09052019,20,2,IV,150,09.05.2019,Illumina MiSeq 2,2x250bp,3,30.07.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\20MT2EXP4VP150seq09052019_S21_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\20MT2EXP4VP150seq09052019_S21_L001_R2_001.fastq.gz,36971842-c8a7-45ed-bfa9-470d4ad211df,bee058f6-a748-4ece-9e15-d9e08306c9d0,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP160seq09052019,20,2,IV,160,09.05.2019,Illumina MiSeq 2,2x250bp,4,03.09.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\20MT2EXP4VP160seq09052019_S22_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\20MT2EXP4VP160seq09052019_S22_L001_R2_001.fastq.gz,b2b35a46-2972-4c0b-93b5-3fd9f3b09e73,129e4d03-1025-4c02-be92-9b70a417c56a,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP170seq09052019,20,2,IV,170,09.05.2019,Illumina MiSeq 2,2x250bp,5,08.10.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\20MT2EXP4VP170seq09052019_S23_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\20MT2EXP4VP170seq09052019_S23_L001_R2_001.fastq.gz,2ef5cef8-91e2-44f5-83ce-a37c509819b1,3d51fb46-b2b8-40d6-aff1-f6f899514c2a,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP180seq09052019,20,2,IV,180,09.05.2019,Illumina MiSeq 2,2x250bp,6,12.11.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\20MT2EXP4VP180seq09052019_S24_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190509_VPIV_130_180_Cultures17-20\20MT2EXP4VP180seq09052019_S24_L001_R2_001.fastq.gz,55421329-4b2d-4893-8b63-078555294697,df57aad9-a77a-45de-936d-06d2b282f918,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP190seq28102019,20,2,IV,190,28.10.2019,Illumina MiSeq 2,2x250bp,1,17.12.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191028_VPIV_190_240_Cultures17_20\20MT2EXP4VP190seq28102019_S19_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191028_VPIV_190_240_Cultures17_20\20MT2EXP4VP190seq28102019_S19_L001_R2_001.fastq.gz,a900d977-3286-4bb0-894d-3b364658a1e1,cb17411e-ecf6-4732-9356-9b810dbe8560,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP200seq28102019,20,2,IV,200,28.10.2019,Illumina MiSeq 2,2x250bp,2,25.03.2019,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191028_VPIV_190_240_Cultures17_20\20MT2EXP4VP200seq28102019_S20_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191028_VPIV_190_240_Cultures17_20\20MT2EXP4VP200seq28102019_S20_L001_R2_001.fastq.gz,dbbd62da-dbe8-419e-8560-7c08ac82ef01,b5432860-9777-4b9a-9ffa-e59a0ea7064f,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP210seq28102019,20,2,IV,210,28.10.2019,Illumina MiSeq 2,2x250bp,3,29.04.2019,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191028_VPIV_190_240_Cultures17_20\20MT2EXP4VP210seq28102019_S21_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191028_VPIV_190_240_Cultures17_20\20MT2EXP4VP210seq28102019_S21_L001_R2_001.fastq.gz,535c1e53-d29c-480d-9195-47a27a34d395,e793efc6-92b8-4e83-9f15-209fd22d1cf1,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP220seq28102019,20,2,IV,220,28.10.2019,Illumina MiSeq 2,2x250bp,4,03.06.2019,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191028_VPIV_190_240_Cultures17_20\20MT2EXP4VP220seq28102019_S22_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191028_VPIV_190_240_Cultures17_20\20MT2EXP4VP220seq28102019_S22_L001_R2_001.fastq.gz,22b17b64-c788-437b-bbd0-ea229f53f292,0cda1341-44dc-4ec4-9809-8f1d1d07041b,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP230seq28102019,20,2,IV,230,28.10.2019,Illumina MiSeq 2,2x250bp,5,15.07.2019,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191028_VPIV_190_240_Cultures17_20\20MT2EXP4VP230seq28102019_S23_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191028_VPIV_190_240_Cultures17_20\20MT2EXP4VP230seq28102019_S23_L001_R2_001.fastq.gz,feabf376-587e-4b6f-a635-af34d9a6fe51,45f42337-2504-4d04-bb0e-d818ee3cc5c9,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,20MT2EXPIVVP240seq28102019,20,2,IV,240,28.10.2019,Illumina MiSeq 2,2x250bp,6,19.08.2019,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191028_VPIV_190_240_Cultures17_20\20MT2EXP4VP240seq28102019_S24_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191028_VPIV_190_240_Cultures17_20\20MT2EXP4VP240seq28102019_S24_L001_R2_001.fastq.gz,28efec25-8e67-49a0-abc2-adf089a99a01,fad3df56-8794-4130-b08f-40f66ecf3836,T,NA,TRUE
